Date (UTC), Q (cms)
07/28/2022 01:15,28.6
07/28/2022 01:30,28.2885
07/28/2022 01:45,28.0337
07/28/2022 02:00,27.7788
07/28/2022 02:15,27.7788
07/28/2022 02:30,27.4957
07/28/2022 02:45,27.4957
07/28/2022 03:00,27.4957
07/28/2022 03:15,27.7788
07/28/2022 03:30,28.0337
07/28/2022 03:45,28.2885
07/28/2022 04:00,29.1664
07/28/2022 04:15,29.7327
07/28/2022 04:30,30.299
07/28/2022 04:45,30.8654
07/28/2022 05:00,31.4317
07/28/2022 05:15,32.2812
07/28/2022 05:30,32.8475
07/28/2022 05:45,33.9802
07/28/2022 06:00,35.1129
07/28/2022 06:15,36.5287
07/28/2022 06:30,37.9446
07/28/2022 06:45,40.7763
07/28/2022 07:00,43.8911
07/28/2022 07:15,48.705
07/28/2022 07:30,56.9169
07/28/2022 07:45,65.4119
07/28/2022 08:00,73.907
07/28/2022 08:15,81.8357
07/28/2022 08:30,88.9149
07/28/2022 08:45,93.7288
07/28/2022 09:00,100.525
07/28/2022 09:15,107.321
07/28/2022 09:30,115.25
07/28/2022 09:45,124.311
07/28/2022 10:00,135.355
07/28/2022 10:15,152.345
07/28/2022 10:30,179.529
07/28/2022 10:45,209.261
07/28/2022 11:00,238.711
07/28/2022 11:15,269.293
07/28/2022 11:30,297.327
07/28/2022 11:45,319.98
07/28/2022 12:00,336.97
07/28/2022 12:15,353.961
07/28/2022 12:30,368.119
07/28/2022 12:45,379.446
07/28/2022 13:00,390.772
07/28/2022 13:15,404.931
07/28/2022 13:30,413.426
07/28/2022 13:45,421.921
07/28/2022 14:00,427.584
07/28/2022 14:15,436.079
07/28/2022 14:30,441.743
07/28/2022 14:45,450.238
07/28/2022 15:00,453.07
07/28/2022 15:15,458.733
07/28/2022 15:30,461.565
07/28/2022 15:45,464.396
07/28/2022 16:00,470.06
07/28/2022 16:15,470.06
07/28/2022 16:30,470.06
07/28/2022 16:45,467.228
07/28/2022 17:00,467.228
07/28/2022 17:15,461.565
07/28/2022 17:30,461.565
07/28/2022 17:45,453.07
07/28/2022 18:00,450.238
07/28/2022 18:15,447.406
07/28/2022 18:30,441.743
07/28/2022 18:45,436.079
07/28/2022 19:00,427.584
07/28/2022 19:15,424.753
07/28/2022 19:30,413.426
07/28/2022 19:45,404.931
07/28/2022 20:00,385.109
07/28/2022 20:15,370.951
07/28/2022 20:30,356.792
07/28/2022 20:45,342.634
07/28/2022 21:00,325.644
07/28/2022 21:15,311.485
07/28/2022 21:30,297.327
07/28/2022 21:45,283.168
07/28/2022 22:00,268.727
07/28/2022 22:15,255.701
07/28/2022 22:30,242.675
07/28/2022 22:45,232.198
07/28/2022 23:00,222.57
07/28/2022 23:15,213.226
07/28/2022 23:30,205.014
07/28/2022 23:45,198.218
07/29/2022 00:00,190.006
07/29/2022 00:15,182.927
07/29/2022 00:30,176.697
07/29/2022 00:45,170.467
07/29/2022 01:00,164.521
07/29/2022 01:15,159.424
07/29/2022 01:30,153.76
07/29/2022 01:45,148.947
07/29/2022 02:00,144.133
07/29/2022 02:15,139.319
07/29/2022 02:30,135.071
07/29/2022 02:45,131.39
07/29/2022 03:00,127.709
07/29/2022 03:15,124.877
07/29/2022 03:30,121.196
07/29/2022 03:45,118.081
07/29/2022 04:00,115.25
07/29/2022 04:15,112.701
07/29/2022 04:30,109.869
07/29/2022 04:45,107.321
07/29/2022 05:00,105.339
07/29/2022 05:15,103.356
07/29/2022 05:30,101.091
07/29/2022 05:45,99.3921
07/29/2022 06:00,97.6931
07/29/2022 06:15,95.7109
07/29/2022 06:30,94.0119
07/29/2022 06:45,92.8793
07/29/2022 07:00,91.4634
07/29/2022 07:15,90.0476
07/29/2022 07:30,88.6317
07/29/2022 07:45,87.2159
07/29/2022 08:00,85.5169
07/29/2022 08:15,83.8179
07/29/2022 08:30,82.402
07/29/2022 08:45,81.2693
07/29/2022 09:00,79.5703
07/29/2022 09:15,77.8713
07/29/2022 09:30,76.7387
07/29/2022 09:45,75.606
07/29/2022 10:00,74.1901
07/29/2022 10:15,73.0575
07/29/2022 10:30,71.9248
07/29/2022 10:45,70.7921
07/29/2022 11:00,69.3763
07/29/2022 11:15,68.2436
07/29/2022 11:30,67.1109
07/29/2022 11:45,65.9783
07/29/2022 12:00,64.8456
07/29/2022 12:15,63.7129
07/29/2022 12:30,63.1466
07/29/2022 12:45,62.0139
07/29/2022 13:00,61.4476
07/29/2022 13:15,60.3149
07/29/2022 13:30,59.4654
07/29/2022 13:45,58.899
07/29/2022 14:00,57.7664
07/29/2022 14:15,57.2
07/29/2022 14:30,56.0674
07/29/2022 14:45,55.501
07/29/2022 15:00,54.6515
07/29/2022 15:15,54.0852
07/29/2022 15:30,53.5188
07/29/2022 15:45,52.3862
07/29/2022 16:00,51.8198
07/29/2022 16:15,50.9703
07/29/2022 16:30,50.404
07/29/2022 16:45,49.8377
07/29/2022 17:00,49.2713
07/29/2022 17:15,48.705
07/29/2022 17:30,47.8555
07/29/2022 17:45,47.5723
07/29/2022 18:00,47.006
07/29/2022 18:15,46.1565
07/29/2022 18:30,45.8733
07/29/2022 18:45,45.307
07/29/2022 19:00,44.7406
07/29/2022 19:15,44.4574
07/29/2022 19:30,43.8911
07/29/2022 19:45,43.0416
07/29/2022 20:00,42.7584
07/29/2022 20:15,42.4753
07/29/2022 20:30,42.1921
07/29/2022 20:45,41.6258
07/29/2022 21:00,41.3426
07/29/2022 21:15,41.0594
07/29/2022 21:30,40.4931
07/29/2022 21:45,40.2099
07/29/2022 22:00,39.9268
07/29/2022 22:15,39.9268
07/29/2022 22:30,39.3604
07/29/2022 22:45,39.0772
07/29/2022 23:00,38.7941
07/29/2022 23:15,38.7941
07/29/2022 23:30,38.5109
07/29/2022 23:45,38.5109
07/30/2022 00:00,38.2277
07/30/2022 00:15,37.9446
07/30/2022 00:30,37.9446
07/30/2022 00:45,37.6614
07/30/2022 01:00,37.0951
07/30/2022 01:15,37.0951
07/30/2022 01:30,36.8119
07/30/2022 01:45,36.5287
07/30/2022 02:00,36.2456
07/30/2022 02:15,35.6792
07/30/2022 02:30,35.6792
07/30/2022 02:45,35.3961
07/30/2022 03:00,35.1129
07/30/2022 03:15,34.8297
07/30/2022 03:30,34.5466
07/30/2022 03:45,34.2634
07/30/2022 04:00,33.9802
07/30/2022 04:15,33.697
07/30/2022 04:30,33.4139
07/30/2022 04:45,33.1307
07/30/2022 05:00,32.8475
07/30/2022 05:15,32.5644
07/30/2022 05:30,32.2812
07/30/2022 05:45,32.2812
07/30/2022 06:00,31.998
07/30/2022 06:15,31.7149
07/30/2022 06:30,31.4317
07/30/2022 06:45,31.1485
07/30/2022 07:00,30.8654
07/30/2022 07:15,30.5822
07/30/2022 07:30,30.299
07/30/2022 07:45,30.0159
07/30/2022 08:00,30.0159
07/30/2022 08:15,29.7327
07/30/2022 08:30,29.4495
07/30/2022 08:45,28.8832
07/30/2022 09:00,28.8832
07/30/2022 09:15,28.6
07/30/2022 09:30,28.2885
07/30/2022 09:45,28.0337
07/30/2022 10:00,27.7788
07/30/2022 10:15,27.4957
07/30/2022 10:30,27.2408
07/30/2022 10:45,27.2408
07/30/2022 11:00,26.986
07/30/2022 11:15,26.7311
07/30/2022 11:30,26.4763
07/30/2022 11:45,26.2214
07/30/2022 12:00,25.9665
07/30/2022 12:15,25.9665
07/30/2022 12:30,25.7117
07/30/2022 12:45,25.4568
07/30/2022 13:00,25.2586
07/30/2022 13:15,25.2586
07/30/2022 13:30,25.0604
07/30/2022 13:45,24.8622
07/30/2022 14:00,24.8622
07/30/2022 14:15,24.6923
07/30/2022 14:30,24.4941
07/30/2022 14:45,24.4941
07/30/2022 15:00,24.2959
07/30/2022 15:15,24.0976
07/30/2022 15:30,24.0976
07/30/2022 15:45,23.8994
07/30/2022 16:00,23.7012
07/30/2022 16:15,23.7012
07/30/2022 16:30,23.5313
07/30/2022 16:45,23.3331
07/30/2022 17:00,23.1349
07/30/2022 17:15,23.1349
07/30/2022 17:30,22.9366
07/30/2022 17:45,22.9366
07/30/2022 18:00,22.7667
07/30/2022 18:15,22.7667
07/30/2022 18:30,22.5685
07/30/2022 18:45,22.5685
07/30/2022 19:00,22.3703
07/30/2022 19:15,22.3703
07/30/2022 19:30,22.2004
07/30/2022 19:45,22.0022
07/30/2022 20:00,22.0022
07/30/2022 20:15,21.8323
07/30/2022 20:30,21.6341
07/30/2022 20:45,21.4359
07/30/2022 21:00,21.4359
07/30/2022 21:15,21.266
07/30/2022 21:30,21.266
07/30/2022 21:45,21.0677
07/30/2022 22:00,20.8978
07/30/2022 22:15,20.7279
07/30/2022 22:30,20.7279
07/30/2022 22:45,20.5297
07/30/2022 23:00,20.5297
07/30/2022 23:15,20.3598
07/30/2022 23:30,20.3598
07/30/2022 23:45,20.1616
07/31/2022 00:00,19.9917
07/31/2022 00:15,19.9917
07/31/2022 00:30,19.8218
07/31/2022 00:45,19.6236
07/31/2022 01:00,19.6236
07/31/2022 01:15,19.4537
07/31/2022 01:30,19.4537
07/31/2022 01:45,19.2838
07/31/2022 02:00,19.0856
07/31/2022 02:15,18.9157
07/31/2022 02:30,18.9157
07/31/2022 02:45,18.7458
07/31/2022 03:00,18.7458
07/31/2022 03:15,18.5759
07/31/2022 03:30,18.5759
07/31/2022 03:45,18.406
07/31/2022 04:00,18.406
07/31/2022 04:15,18.236
07/31/2022 04:30,18.0378
07/31/2022 04:45,18.0378
07/31/2022 05:00,17.8679
07/31/2022 05:15,17.8679
07/31/2022 05:30,17.698
07/31/2022 05:45,17.698
07/31/2022 06:00,17.5281
07/31/2022 06:15,17.5281
07/31/2022 06:30,17.3582
07/31/2022 06:45,17.3582
07/31/2022 07:00,17.1883
07/31/2022 07:15,17.1883
07/31/2022 07:30,17.0184
07/31/2022 07:45,17.0184
07/31/2022 08:00,16.8485
07/31/2022 08:15,16.8485
07/31/2022 08:30,16.6786
07/31/2022 08:45,16.6786
07/31/2022 09:00,16.5087
07/31/2022 09:15,16.5087
07/31/2022 09:30,16.3671
07/31/2022 09:45,16.3671
07/31/2022 10:00,16.3671
07/31/2022 10:15,16.3671
07/31/2022 10:30,16.1972
07/31/2022 10:45,16.1972
07/31/2022 11:00,16.0273
07/31/2022 11:15,16.0273
07/31/2022 11:30,16.0273
07/31/2022 11:45,15.8574
07/31/2022 12:00,15.8574
07/31/2022 12:15,15.8574
07/31/2022 12:30,15.6875
07/31/2022 12:45,15.6875
07/31/2022 13:00,15.5176
07/31/2022 13:15,15.5176
07/31/2022 13:30,15.5176
07/31/2022 13:45,15.3477
07/31/2022 14:00,15.3477
07/31/2022 14:15,15.8574
07/31/2022 14:30,15.8574
07/31/2022 14:45,15.8574
07/31/2022 15:00,16.0273
07/31/2022 15:15,15.8574
07/31/2022 15:30,16.0273
07/31/2022 15:45,16.0273
07/31/2022 16:00,16.1972
07/31/2022 16:15,16.1972
07/31/2022 16:30,16.3671
07/31/2022 16:45,16.3671
07/31/2022 17:00,16.3671
07/31/2022 17:15,16.5087
07/31/2022 17:30,16.6786
07/31/2022 17:45,16.8485
07/31/2022 18:00,17.0184
07/31/2022 18:15,17.1883
07/31/2022 18:30,17.3582
07/31/2022 18:45,17.5281
07/31/2022 19:00,17.698
07/31/2022 19:15,17.8679
07/31/2022 19:30,17.8679
07/31/2022 19:45,18.406
07/31/2022 20:00,18.5759
07/31/2022 20:15,18.9157
07/31/2022 20:30,19.2838
07/31/2022 20:45,19.4537
07/31/2022 21:00,19.6236
07/31/2022 21:15,19.8218
07/31/2022 21:30,19.9917
07/31/2022 21:45,20.1616
07/31/2022 22:00,20.5297
07/31/2022 22:15,21.0677
07/31/2022 22:30,21.4359
07/31/2022 22:45,22.0022
07/31/2022 23:00,22.3703
07/31/2022 23:15,22.7667
07/31/2022 23:30,23.1349
07/31/2022 23:45,23.3331
08/01/2022 00:00,23.5313
08/01/2022 00:15,23.5313
08/01/2022 00:30,23.7012
08/01/2022 00:45,23.7012
08/01/2022 01:00,23.7012
08/01/2022 01:15,23.7012
08/01/2022 01:30,23.7012
08/01/2022 01:45,23.7012
08/01/2022 02:00,23.7012
08/01/2022 02:15,23.7012
08/01/2022 02:30,23.7012
08/01/2022 02:45,23.7012
08/01/2022 03:00,23.7012
08/01/2022 03:15,23.7012
08/01/2022 03:30,23.5313
08/01/2022 03:45,23.5313
